time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, weighted_avg_CPU, weighted_avg_MEM, cramp_w_CPU, cramp_w_MEM, avg_CPU_prediction_error, avg_MEM_prediction_error 
  16300.0, 1,     4.270, 2,    0.0017,    0.0034, 0,    0.0008,    0.0034,    0.0055,    0.0017,    0.0055,    0.0017 
  16310.0, 1,     6.728, 2,    0.0017,    0.0033, 0,    0.0008,    0.0025,    0.0060,    0.0014,    0.0060,    0.0014 
  16320.0, 1,    15.421, 2,    0.0017,    0.0029, 0,    0.0008,    0.0023,    0.0051,    0.0016,    0.0051,    0.0016 
  16330.0, 1,    13.343, 2,    0.0040,    0.0029, 0,    0.0028,    0.0020,    0.0054,    0.0015,    0.0054,    0.0015 
  16340.0, 1,    17.037, 2,    0.0052,    0.0031, 0,    0.0084,    0.0022,    0.0045,    0.0012,    0.0045,    0.0012 
  16350.0, 1,    15.985, 2,    0.0053,    0.0030, 0,    0.0115,    0.0026,    0.0047,    0.0009,    0.0047,    0.0009 
  16360.0, 1,    15.353, 2,    0.0051,    0.0028, 0,    0.0124,    0.0035,    0.0031,    0.0007,    0.0031,    0.0007 
  16370.0, 1,    17.069, 2,    0.0051,    0.0034, 0,    0.0104,    0.0026,    0.0041,    0.0013,    0.0041,    0.0013 
  16380.0, 1,     9.990, 2,    0.0051,    0.0031, 0,    0.0064,    0.0025,    0.0055,    0.0014,    0.0055,    0.0014 
  16390.0, 1,    14.772, 2,    0.0062,    0.0031, 0,    0.0059,    0.0020,    0.0074,    0.0016,    0.0074,    0.0016 
  16400.0, 1,     3.881, 2,    0.0031,    0.0029, 0,    0.0060,    0.0022,    0.0070,    0.0011,    0.0070,    0.0011 
  16410.0, 1,    12.330, 2,    0.0035,    0.0028, 0,    0.0045,    0.0026,    0.0070,    0.0008,    0.0070,    0.0008 
  16420.0, 1,    13.328, 2,    0.0037,    0.0031, 0,    0.0035,    0.0030,    0.0065,    0.0007,    0.0065,    0.0007 
  16430.0, 1,    17.738, 2,    0.0040,    0.0029, 0,    0.0031,    0.0028,    0.0076,    0.0009,    0.0076,    0.0009 
  16440.0, 1,     9.068, 2,    0.0040,    0.0027, 0,    0.0031,    0.0027,    0.0070,    0.0012,    0.0070,    0.0012 
  16450.0, 1,     9.075, 2,    0.0024,    0.0034, 0,    0.0014,    0.0033,    0.0053,    0.0012,    0.0053,    0.0012 
  16460.0, 1,    12.828, 2,    0.0031,    0.0029, 0,    0.0025,    0.0036,    0.0035,    0.0012,    0.0035,    0.0012 
  16470.0, 1,     3.856, 2,    0.0024,    0.0032, 0,    0.0020,    0.0036,    0.0027,    0.0011,    0.0027,    0.0011 
  16480.0, 1,     6.681, 2,    0.0021,    0.0032, 0,    0.0008,    0.0035,    0.0024,    0.0009,    0.0024,    0.0009 
  16490.0, 1,     8.632, 2,    0.0021,    0.0030, 0,    0.0008,    0.0035,    0.0019,    0.0006,    0.0019,    0.0006 
  16500.0, 1,    26.091, 2,    0.0021,    0.0034, 0,    0.0003,    0.0035,    0.0012,    0.0005,    0.0012,    0.0005 
  16510.0, 1,    13.901, 2,    0.0040,    0.0031, 0,    0.0040,    0.0035,    0.0037,    0.0008,    0.0037,    0.0008 
  16520.0, 1,     6.638, 2,    0.0026,    0.0029, 0,    0.0058,    0.0028,    0.0037,    0.0012,    0.0037,    0.0012 
  16530.0, 1,    10.882, 2,    0.0030,    0.0028, 0,    0.0060,    0.0023,    0.0037,    0.0012,    0.0037,    0.0012 
  16540.0, 1,     9.953, 2,    0.0034,    0.0029, 0,    0.0053,    0.0021,    0.0015,    0.0011,    0.0015,    0.0011 
  16550.0, 1,     9.870, 2,    0.0033,    0.0032, 0,    0.0037,    0.0018,    0.0022,    0.0011,    0.0022,    0.0011 
  16560.0, 1,     5.061, 2,    0.0033,    0.0029, 0,    0.0016,    0.0027,    0.0028,    0.0010,    0.0028,    0.0010 
  16570.0, 1,     8.151, 2,    0.0016,    0.0031, 0,    0.0010,    0.0029,    0.0027,    0.0013,    0.0027,    0.0013 
  16580.0, 1,     4.981, 2,    0.0012,    0.0028, 0,    0.0010,    0.0015,    0.0031,    0.0016,    0.0031,    0.0016 
  16590.0, 1,    15.622, 2,    0.0022,    0.0028, 0,    0.0010,    0.0006,    0.0036,    0.0019,    0.0036,    0.0019 
  16600.0, 1,    13.580, 2,    0.0020,    0.0035, 0,    0.0010,    0.0019,    0.0040,    0.0019,    0.0040,    0.0019 
  16610.0, 1,     7.197, 2,    0.0021,    0.0026, 0,    0.0002,    0.0027,    0.0035,    0.0014,    0.0035,    0.0014 
  16620.0, 1,    10.596, 2,    0.0021,    0.0028, 0,    0.0022,    0.0037,    0.0026,    0.0010,    0.0026,    0.0010 
  16630.0, 1,     9.968, 2,    0.0057,    0.0031, 0,    0.0047,    0.0035,    0.0037,    0.0010,    0.0037,    0.0010 
  16640.0, 1,    12.395, 2,    0.0034,    0.0039, 0,    0.0074,    0.0030,    0.0040,    0.0015,    0.0040,    0.0015 
  16650.0, 1,     8.603, 2,    0.0025,    0.0033, 0,    0.0066,    0.0017,    0.0046,    0.0019,    0.0046,    0.0019 
  16660.0, 1,     5.686, 2,    0.0022,    0.0030, 0,    0.0047,    0.0018,    0.0037,    0.0019,    0.0037,    0.0019 
  16670.0, 1,     9.081, 2,    0.0027,    0.0030, 0,    0.0029,    0.0020,    0.0034,    0.0017,    0.0034,    0.0017 
  16680.0, 1,    10.315, 2,    0.0027,    0.0033, 0,    0.0017,    0.0016,    0.0027,    0.0019,    0.0027,    0.0019 
  16690.0, 1,     5.704, 2,    0.0022,    0.0031, 0,    0.0008,    0.0016,    0.0022,    0.0018,    0.0022,    0.0018 
  16700.0, 1,    16.134, 2,    0.0040,    0.0034, 0,    0.0002,    0.0024,    0.0023,    0.0018,    0.0023,    0.0018 
  16710.0, 1,    29.844, 2,    0.0042,    0.0031, 0,    0.0036,    0.0034,    0.0028,    0.0014,    0.0028,    0.0014 
  16720.0, 1,    10.604, 2,    0.0042,    0.0028, 0,    0.0062,    0.0041,    0.0026,    0.0013,    0.0026,    0.0013 
  16730.0, 1,    34.722, 2,    0.0037,    0.0037, 0,    0.0074,    0.0048,    0.0019,    0.0016,    0.0019,    0.0016 
  16740.0, 1,     6.249, 2,    0.0037,    0.0030, 0,    0.0074,    0.0043,    0.0012,    0.0014,    0.0012,    0.0014 
  16750.0, 1,     9.865, 2,    0.0026,    0.0029, 0,    0.0055,    0.0035,    0.0020,    0.0015,    0.0020,    0.0015 
  16760.0, 1,    15.229, 2,    0.0032,    0.0029, 0,    0.0025,    0.0032,    0.0023,    0.0012,    0.0023,    0.0012 
  16770.0, 1,     9.528, 2,    0.0027,    0.0034, 0,    0.0013,    0.0034,    0.0023,    0.0011,    0.0023,    0.0011 
  16780.0, 1,    11.891, 2,    0.0025,    0.0029, 0,    0.0010,    0.0027,    0.0020,    0.0013,    0.0020,    0.0013 
  16790.0, 1,     7.663, 2,    0.0025,    0.0026, 0,    0.0010,    0.0024,    0.0030,    0.0014,    0.0030,    0.0014 
  16800.0, 1,    13.530, 2,    0.0025,    0.0032, 0,    0.0010,    0.0027,    0.0042,    0.0018,    0.0042,    0.0018 
  16810.0, 1,     5.109, 2,    0.0007,    0.0033, 0,    0.0004,    0.0014,    0.0053,    0.0023,    0.0053,    0.0023 
  16820.0, 1,     8.875, 2,    0.0028,    0.0029, 0,    0.0004,    0.0012,    0.0048,    0.0021,    0.0048,    0.0021 
  16830.0, 1,     7.553, 2,    0.0022,    0.0026, 0,    0.0008,    0.0014,    0.0038,    0.0020,    0.0038,    0.0020 
  16840.0, 1,    20.810, 2,    0.0034,    0.0028, 0,    0.0021,    0.0017,    0.0016,    0.0010,    0.0016,    0.0010 
  16850.0, 1,    13.168, 2,    0.0032,    0.0031, 0,    0.0039,    0.0017,    0.0018,    0.0013,    0.0018,    0.0013 
  16860.0, 1,    11.743, 2,    0.0032,    0.0027, 0,    0.0055,    0.0029,    0.0021,    0.0010,    0.0021,    0.0010 
  16870.0, 1,     9.033, 2,    0.0028,    0.0031, 0,    0.0052,    0.0033,    0.0025,    0.0012,    0.0025,    0.0012 
  16880.0, 1,    18.015, 2,    0.0032,    0.0029, 0,    0.0043,    0.0034,    0.0027,    0.0011,    0.0027,    0.0011 
  16890.0, 1,     8.227, 2,    0.0029,    0.0026, 0,    0.0036,    0.0033,    0.0029,    0.0014,    0.0029,    0.0014 
  16900.0, 1,     6.673, 2,    0.0025,    0.0028, 0,    0.0028,    0.0029,    0.0024,    0.0015,    0.0024,    0.0015 
  16910.0, 1,    11.462, 2,    0.0025,    0.0030, 0,    0.0023,    0.0020,    0.0018,    0.0014,    0.0018,    0.0014 
  16920.0, 1,    11.336, 2,    0.0025,    0.0025, 0,    0.0021,    0.0020,    0.0017,    0.0012,    0.0017,    0.0012 
  16930.0, 1,    13.090, 2,    0.0075,    0.0030, 0,    0.0064,    0.0026,    0.0059,    0.0009,    0.0059,    0.0009 
  16940.0, 1,    19.901, 2,    0.0072,    0.0032, 0,    0.0081,    0.0031,    0.0060,    0.0005,    0.0060,    0.0005 
  16950.0, 1,     6.025, 2,    0.0052,    0.0026, 0,    0.0081,    0.0033,    0.0059,    0.0004,    0.0059,    0.0004 
  16960.0, 1,     8.635, 2,    0.0045,    0.0029, 0,    0.0116,    0.0040,    0.0020,    0.0004,    0.0020,    0.0004 
  16970.0, 1,    13.151, 2,    0.0043,    0.0030, 0,    0.0068,    0.0029,    0.0019,    0.0009,    0.0019,    0.0009 
  16980.0, 1,     9.769, 2,    0.0043,    0.0033, 0,    0.0002,    0.0020,    0.0018,    0.0012,    0.0018,    0.0012 
  16990.0, 1,     7.167, 2,    0.0015,    0.0030, 0,    0.0002,    0.0013,    0.0025,    0.0014,    0.0025,    0.0014 
  17000.0, 1,    13.011, 2,    0.0037,    0.0030, 0,    0.0002,    0.0019,    0.0032,    0.0012,    0.0032,    0.0012 
  17010.0, 1,     3.312, 2,    0.0026,    0.0027, 0,    0.0002,    0.0017,    0.0043,    0.0013,    0.0043,    0.0013 
  17020.0, 1,     6.831, 2,    0.0026,    0.0029, 0,    0.0002,    0.0006,    0.0062,    0.0021,    0.0062,    0.0021 
  17030.0, 1,     2.947, 2,    0.0020,    0.0029, 0,    0.0006,    0.0006,    0.0071,    0.0027,    0.0071,    0.0027 
  17040.0, 1,    13.316, 2,    0.0020,    0.0033, 0,    0.0010,    0.0006,    0.0065,    0.0026,    0.0065,    0.0026 
  17050.0, 1,    14.751, 2,    0.0064,    0.0033, 0,    0.0072,    0.0010,    0.0101,    0.0022,    0.0101,    0.0022 
  17060.0, 1,     4.541, 2,    0.0033,    0.0029, 0,    0.0102,    0.0036,    0.0100,    0.0017,    0.0100,    0.0017 
  17070.0, 1,    11.680, 2,    0.0030,    0.0034, 0,    0.0093,    0.0054,    0.0102,    0.0016,    0.0102,    0.0016 
  17080.0, 1,    14.160, 2,    0.0027,    0.0026, 0,    0.0061,    0.0056,    0.0048,    0.0016,    0.0048,    0.0016 
  17090.0, 1,     8.435, 2,    0.0025,    0.0031, 0,    0.0016,    0.0035,    0.0031,    0.0020,    0.0031,    0.0020 
  17100.0, 1,    17.750, 2,    0.0025,    0.0028, 0,    0.0016,    0.0022,    0.0023,    0.0029,    0.0023,    0.0029 
  17110.0, 1,     9.877, 2,    0.0031,    0.0031, 0,    0.0016,    0.0024,    0.0021,    0.0032,    0.0021,    0.0032 
  17120.0, 1,    17.815, 2,    0.0042,    0.0031, 0,    0.0026,    0.0033,    0.0033,    0.0030,    0.0033,    0.0030 
  17130.0, 1,     8.758, 2,    0.0035,    0.0029, 0,    0.0048,    0.0030,    0.0049,    0.0026,    0.0049,    0.0026 
  17140.0, 1,     8.547, 2,    0.0028,    0.0029, 0,    0.0051,    0.0033,    0.0054,    0.0025,    0.0054,    0.0025 
  17150.0, 1,     7.677, 2,    0.0026,    0.0032, 0,    0.0041,    0.0023,    0.0047,    0.0029,    0.0047,    0.0029 
  17160.0, 1,     4.066, 2,    0.0026,    0.0028, 0,    0.0023,    0.0023,    0.0036,    0.0024,    0.0036,    0.0024 
  17170.0, 1,    18.947, 2,    0.0049,    0.0028, 0,    0.0099,    0.0028,    0.0141,    0.0017,    0.0141,    0.0017 
  17180.0, 1,     6.486, 2,    0.0034,    0.0030, 0,    0.0102,    0.0033,    0.0142,    0.0008,    0.0142,    0.0008 
  17190.0, 1,     9.835, 2,    0.0031,    0.0033, 0,    0.0077,    0.0027,    0.0140,    0.0013,    0.0140,    0.0013 
  17200.0, 1,     7.499, 2,    0.0029,    0.0029, 0,    0.0051,    0.0029,    0.0025,    0.0011,    0.0025,    0.0011 
  17210.0, 1,     6.472, 2,    0.0032,    0.0032, 0,    0.0031,    0.0030,    0.0017,    0.0011,    0.0017,    0.0011 
  17220.0, 1,    20.173, 2,    0.0032,    0.0029, 0,    0.0031,    0.0030,    0.0016,    0.0008,    0.0016,    0.0008 
  17230.0, 1,    19.221, 2,    0.0089,    0.0033, 0,    0.0031,    0.0015,    0.0038,    0.0014,    0.0038,    0.0014 
  17240.0, 0,     9.892, 2,    0.0020,    0.0033, 0,    0.0017,    0.0015,    0.0057,    0.0021,    0.0057,    0.0021 
  17240.0, 0,     9.892, 2,    0.0020,    0.0033, 0,    0.0017,    0.0015,    0.0057,    0.0021,    0.0057,    0.0021 
  17270.0, 10,    11.385, 2,    0.0113,    0.0263, 4,    0.0183,    0.0310,    0.0109,    0.0136,    0.0109,    0.0136 
  17300.0, 20,    11.059, 2,    0.0480,    0.0699, 10,    0.0666,    0.1299,    0.0361,    0.0561,    0.0361,    0.0561 
  17330.0, 30,    10.771, 2,    0.0564,    0.1092, 13,    0.1105,    0.1820,    0.0436,    0.0888,    0.0436,    0.0888 
  17360.0, 40,    11.034, 2,    0.0931,    0.1563, 18,    0.1245,    0.2353,    0.0450,    0.0637,    0.0450,    0.0637 
  17390.0, 50,    11.155, 2,    0.1069,    0.1902, 18,    0.1570,    0.2674,    0.0155,    0.0175,    0.0155,    0.0175 
  17420.0, 60,    12.158, 2,    0.1491,    0.2225, 20,    0.1838,    0.2762,    0.0318,    0.0155,    0.0318,    0.0155 
  17450.0, 70,    11.651, 2,    0.1539,    0.2575, 21,    0.1816,    0.2760,    0.0139,    0.0128,    0.0139,    0.0128 
  17480.0, 80,    12.060, 2,    0.1992,    0.2967, 25,    0.2005,    0.3537,    0.0176,    0.0079,    0.0176,    0.0079 
  17510.0, 90,    12.472, 2,    0.2037,    0.3327, 25,    0.2635,    0.4049,    0.0116,    0.0454,    0.0116,    0.0454 
  17540.0, 100,    12.145, 2,    0.2315,    0.3609, 27,    0.2492,    0.4205,    0.0413,    0.0564,    0.0413,    0.0564 
  17570.0, 110,    13.677, 2,    0.2521,    0.3963, 30,    0.3107,    0.4471,    0.0140,    0.0136,    0.0140,    0.0136 
  17600.0, 120,    13.302, 2,    0.2828,    0.4385, 33,    0.3657,    0.5201,    0.0500,    0.0303,    0.0500,    0.0303 
  17630.0, 130,    14.617, 2,    0.3054,    0.4754, 34,    0.3382,    0.5487,    0.0156,    0.0319,    0.0156,    0.0319 
  17660.0, 140,    14.932, 2,    0.3334,    0.5095, 37,    0.3297,    0.5724,    0.0417,    0.0337,    0.0417,    0.0337 
  17690.0, 150,    15.932, 2,    0.3535,    0.5409, 35,    0.3889,    0.5820,    0.0233,    0.0124,    0.0233,    0.0124 
  17720.0, 160,    16.120, 2,    0.3928,    0.5630, 31,    0.3937,    0.5712,    0.0728,    0.0537,    0.0728,    0.0537 
  17750.0, 170,    17.225, 2,    0.4004,    0.5923, 35,    0.4578,    0.6224,    0.0364,    0.0444,    0.0364,    0.0444 
  17780.0, 180,    17.923, 2,    0.4502,    0.6282, 34,    0.4905,    0.6958,    0.0490,    0.0437,    0.0490,    0.0437 
  17810.0, 190,    17.861, 2,    0.4549,    0.6628, 36,    0.5200,    0.7232,    0.0411,    0.0411,    0.0411,    0.0411 
  17840.0, 200,    18.939, 2,    0.4603,    0.7011, 39,    0.5088,    0.7281,    0.0353,    0.0394,    0.0353,    0.0394 
  17870.0, 210,    20.089, 2,    0.4782,    0.7322, 39,    0.5088,    0.7281,    0.0353,    0.0394,    0.0353,    0.0394 
  17900.0, 220,    20.940, 3,    0.3624,    0.5495, 36,    0.3662,    0.5588,    0.0000,    0.0000,    0.0353,    0.0394 
  17930.0, 230,    19.515, 3,    0.3644,    0.5594, 35,    0.3874,    0.5641,    0.0000,    0.0000,    0.0353,    0.0394 
  17960.0, 240,    19.955, 3,    0.3909,    0.5717, 33,    0.3865,    0.5777,    0.0773,    0.1307,    0.0773,    0.1307 
  17990.0, 250,    18.003, 3,    0.4030,    0.5885, 33,    0.4382,    0.6046,    0.0913,    0.1501,    0.0913,    0.1501 
  18020.0, 260,    20.461, 3,    0.4557,    0.6012, 29,    0.5355,    0.6332,    0.0929,    0.0624,    0.0929,    0.0624 
  18050.0, 270,    17.659, 3,    0.4388,    0.6166, 29,    0.4811,    0.6409,    0.0851,    0.0480,    0.0851,    0.0480 
  18080.0, 280,    18.549, 3,    0.4534,    0.6390, 28,    0.4756,    0.6744,    0.0567,    0.0276,    0.0567,    0.0276 
  18110.0, 290,    18.606, 3,    0.4607,    0.6589, 29,    0.4800,    0.6956,    0.0812,    0.0157,    0.0812,    0.0157 
  18140.0, 300,    19.636, 3,    0.5005,    0.6825, 33,    0.5366,    0.7154,    0.0610,    0.0262,    0.0610,    0.0262 
  18170.0, 310,    20.791, 3,    0.5159,    0.7087, 34,    0.5804,    0.7589,    0.0295,    0.0470,    0.0295,    0.0470 
  18200.0, 320,    20.917, 3,    0.5300,    0.7364, 37,    0.5512,    0.7590,    0.0702,    0.0628,    0.0702,    0.0628 
  18230.0, 330,    20.653, 3,    0.5300,    0.7656, 38,    0.5364,    0.7712,    0.0592,    0.0611,    0.0592,    0.0611 
  18260.0, 340,    22.375, 3,    0.5355,    0.7869, 39,    0.5453,    0.8279,    0.0562,    0.0597,    0.0562,    0.0597 
  18290.0, 350,    23.054, 3,    0.5448,    0.8062, 39,    0.5453,    0.8279,    0.0562,    0.0597,    0.0562,    0.0597 
  18320.0, 360,    23.258, 5,    0.3523,    0.5487, 38,    0.3526,    0.5409,    0.0000,    0.0000,    0.0562,    0.0597 
  18350.0, 370,    21.775, 5,    0.3554,    0.5534, 37,    0.3711,    0.5509,    0.0000,    0.0000,    0.0562,    0.0597 
  18380.0, 380,    22.373, 5,    0.3708,    0.5610, 35,    0.3938,    0.5793,    0.0593,    0.1054,    0.0593,    0.1054 
  18410.0, 390,    21.878, 5,    0.3792,    0.5690, 35,    0.3970,    0.5761,    0.0626,    0.1086,    0.0626,    0.1086 
  18440.0, 400,    19.899, 5,    0.3854,    0.5580, 25,    0.4000,    0.5655,    0.0795,    0.0641,    0.0795,    0.0641 
  18470.0, 410,    20.007, 5,    0.4009,    0.5695, 28,    0.4040,    0.5604,    0.0635,    0.0326,    0.0635,    0.0326 
  18500.0, 420,    20.259, 5,    0.4227,    0.5856, 30,    0.4680,    0.6117,    0.0423,    0.0388,    0.0423,    0.0388 
  18530.0, 430,    18.129, 5,    0.4191,    0.6002, 30,    0.4485,    0.6266,    0.0426,    0.0515,    0.0426,    0.0515 
  18560.0, 440,    18.616, 5,    0.4283,    0.6085, 27,    0.4407,    0.6353,    0.0757,    0.0680,    0.0757,    0.0680 
  18590.0, 450,    18.759, 5,    0.4436,    0.6156, 27,    0.4614,    0.6201,    0.0567,    0.0474,    0.0567,    0.0474 
  18620.0, 460,    18.471, 5,    0.4488,    0.6305, 28,    0.4747,    0.6591,    0.0664,    0.0632,    0.0664,    0.0632 
  18650.0, 470,    17.952, 5,    0.4475,    0.6455, 29,    0.4493,    0.6752,    0.0706,    0.0522,    0.0706,    0.0522 
  18680.0, 480,    19.113, 5,    0.4781,    0.6569, 29,    0.5081,    0.6750,    0.0746,    0.0934,    0.0746,    0.0934 
  18710.0, 490,    18.620, 5,    0.4824,    0.6818, 33,    0.5074,    0.7067,    0.0597,    0.0390,    0.0597,    0.0390 
  18740.0, 500,    19.017, 5,    0.4756,    0.7110, 39,    0.4643,    0.7175,    0.0685,    0.0975,    0.0685,    0.0975 
  18770.0, 510,    19.489, 5,    0.4908,    0.7250, 39,    0.4893,    0.7632,    0.0668,    0.0712,    0.0668,    0.0712 
  18800.0, 520,    20.859, 5,    0.4996,    0.7313, 38,    0.5322,    0.7486,    0.0527,    0.0506,    0.0527,    0.0506 
  18830.0, 530,    20.806, 5,    0.5148,    0.7380, 36,    0.5378,    0.7507,    0.0547,    0.0457,    0.0547,    0.0457 
  18860.0, 540,    22.208, 5,    0.5417,    0.7382, 33,    0.5434,    0.7504,    0.0791,    0.0503,    0.0791,    0.0503 
  18890.0, 550,    21.141, 5,    0.5385,    0.7575, 34,    0.5828,    0.7692,    0.0764,    0.0419,    0.0764,    0.0419 
  18920.0, 560,    21.461, 5,    0.5455,    0.7780, 40,    0.5187,    0.8099,    0.0459,    0.0532,    0.0459,    0.0532 
  18950.0, 570,    21.682, 5,    0.5543,    0.7984, 40,    0.5188,    0.8102,    0.0463,    0.0528,    0.0463,    0.0528 
  18980.0, 580,    23.499, 5,    0.5610,    0.8102, 40,    0.5188,    0.8102,    0.0463,    0.0528,    0.0463,    0.0528 
  19010.0, 590,    24.313, 8,    0.3604,    0.5701, 43,    0.3503,    0.5397,    0.0000,    0.0000,    0.0463,    0.0528 
  19040.0, 600,    21.380, 8,    0.3694,    0.5749, 41,    0.3647,    0.5684,    0.0000,    0.0000,    0.0463,    0.0528 
  19070.0, 610,    20.153, 8,    0.3680,    0.5772, 40,    0.3794,    0.5830,    0.0407,    0.0858,    0.0407,    0.0858 
  19100.0, 620,    19.566, 8,    0.3692,    0.5769, 36,    0.3674,    0.5859,    0.0570,    0.0778,    0.0570,    0.0778 
  19130.0, 630,    19.836, 8,    0.3782,    0.5527, 28,    0.3854,    0.5218,    0.0538,    0.0563,    0.0538,    0.0563 
  19160.0, 640,    19.567, 8,    0.4114,    0.5630, 29,    0.4499,    0.5484,    0.0632,    0.0367,    0.0632,    0.0367 
  19190.0, 650,    18.247, 8,    0.4002,    0.5710, 29,    0.4285,    0.5870,    0.0434,    0.0382,    0.0434,    0.0382 
  19220.0, 660,    17.854, 8,    0.4052,    0.5785, 29,    0.3856,    0.5887,    0.0534,    0.0614,    0.0534,    0.0614 
  19250.0, 670,    17.907, 8,    0.4061,    0.5877, 30,    0.4035,    0.5901,    0.0533,    0.0338,    0.0533,    0.0338 
  19280.0, 680,    18.023, 8,    0.4156,    0.5936, 29,    0.4436,    0.6046,    0.0491,    0.0402,    0.0491,    0.0402 
  19310.0, 690,    18.209, 8,    0.4256,    0.5995, 28,    0.4423,    0.6108,    0.0415,    0.0373,    0.0415,    0.0373 
  19340.0, 700,    18.223, 8,    0.4394,    0.6053, 28,    0.4563,    0.6179,    0.0528,    0.0517,    0.0528,    0.0517 
  19370.0, 710,    17.504, 8,    0.4366,    0.6122, 28,    0.4487,    0.6201,    0.0660,    0.0484,    0.0660,    0.0484 
  19400.0, 720,    17.541, 8,    0.4374,    0.6187, 28,    0.4529,    0.6302,    0.0664,    0.0475,    0.0664,    0.0475 
  19430.0, 730,    17.750, 8,    0.4431,    0.6335, 30,    0.4400,    0.6492,    0.0580,    0.0327,    0.0580,    0.0327 
  19460.0, 740,    19.099, 8,    0.4616,    0.6405, 29,    0.4887,    0.6655,    0.0414,    0.0688,    0.0414,    0.0688 
  19490.0, 750,    18.299, 8,    0.4599,    0.6522, 30,    0.4719,    0.6576,    0.0482,    0.0650,    0.0482,    0.0650 
  19520.0, 760,    19.319, 8,    0.4784,    0.6606, 31,    0.4609,    0.6763,    0.0575,    0.0770,    0.0575,    0.0770 
  19550.0, 770,    19.653, 8,    0.4757,    0.6696, 34,    0.5026,    0.6854,    0.0340,    0.0825,    0.0340,    0.0825 
  19580.0, 780,    18.494, 8,    0.4802,    0.6844, 34,    0.4621,    0.7090,    0.0432,    0.0530,    0.0432,    0.0530 
  19610.0, 790,    19.494, 8,    0.4846,    0.6891, 34,    0.4927,    0.7043,    0.0470,    0.0900,    0.0470,    0.0900 
  19640.0, 800,    19.193, 8,    0.4924,    0.6910, 30,    0.5177,    0.7058,    0.0501,    0.0574,    0.0501,    0.0574 
  19670.0, 810,    20.133, 8,    0.4986,    0.6951, 30,    0.5101,    0.6872,    0.0380,    0.0572,    0.0380,    0.0572 
  19700.0, 820,    19.922, 8,    0.5127,    0.7050, 31,    0.5326,    0.7247,    0.0541,    0.0727,    0.0541,    0.0727 
  19730.0, 830,    20.042, 8,    0.5101,    0.7186, 37,    0.5222,    0.7224,    0.0554,    0.0573,    0.0554,    0.0573 
  19760.0, 840,    20.385, 8,    0.5224,    0.7408, 39,    0.5220,    0.7493,    0.0386,    0.0815,    0.0386,    0.0815 
  19790.0, 850,    20.701, 8,    0.5198,    0.7536, 43,    0.5311,    0.7781,    0.0414,    0.0829,    0.0414,    0.0829 
  19820.0, 860,    21.749, 8,    0.5468,    0.7649, 41,    0.5683,    0.7928,    0.0539,    0.0538,    0.0539,    0.0538 
  19850.0, 870,    20.409, 8,    0.5344,    0.7668, 40,    0.5600,    0.7815,    0.0500,    0.0696,    0.0500,    0.0696 
  19880.0, 880,    20.678, 8,    0.5350,    0.7839, 43,    0.5054,    0.7942,    0.0628,    0.1033,    0.0628,    0.1033 
  19910.0, 890,    22.435, 8,    0.5407,    0.7932, 42,    0.5492,    0.8133,    0.0935,    0.1055,    0.0935,    0.1055 
  19940.0, 900,    21.955, 8,    0.5436,    0.8031, 45,    0.5852,    0.8263,    0.0795,    0.1147,    0.0795,    0.1147 
  19970.0, 910,    22.149, 8,    0.5557,    0.8211, 48,    0.5639,    0.8432,    0.0885,    0.1482,    0.0885,    0.1482 
  20000.0, 920,    23.728, 8,    0.5837,    0.8220, 42,    0.5966,    0.8385,    0.0922,    0.1022,    0.0922,    0.1022 
  20030.0, 930,    22.610, 8,    0.5740,    0.8273, 45,    0.5929,    0.8239,    0.0717,    0.1038,    0.0717,    0.1038 
  20060.0, 940,    22.841, 8,    0.5736,    0.8369, 45,    0.5929,    0.8239,    0.0717,    0.1038,    0.0717,    0.1038 
  20090.0, 950,    23.346, 9,    0.5105,    0.7506, 40,    0.5929,    0.8239,    0.0717,    0.1038,    0.0717,    0.1038 
  20120.0, 960,    23.065, 9,    0.5132,    0.7573, 40,    0.5929,    0.8239,    0.0717,    0.1038,    0.0717,    0.1038 
  20150.0, 970,    24.858, 14,    0.3352,    0.5634, 51,    0.3359,    0.5178,    0.0000,    0.0000,    0.0717,    0.1038 
  20180.0, 980,    22.857, 14,    0.3449,    0.5691, 48,    0.3404,    0.5586,    0.0000,    0.0000,    0.0717,    0.1038 
  20210.0, 990,    23.241, 14,    0.3477,    0.5667, 46,    0.3630,    0.5794,    0.0451,    0.1260,    0.0451,    0.1260 
  20240.0, 1000,    20.995, 14,    0.3496,    0.5647, 45,    0.3569,    0.5648,    0.0527,    0.0920,    0.0527,    0.0920 
  20240.0, 1000,    20.995, 14,    0.3496,    0.5647, 45,    0.3569,    0.5648,    0.0527,    0.0920,    0.0527,    0.0920 
  20250.0, 1000,    20.149, 14,    0.3512,    0.5621, 43,    0.3545,    0.5643,    0.0567,    0.0935,    0.0567,    0.0935 
  20260.0, 1000,    19.692, 14,    0.3468,    0.5538, 31,    0.3511,    0.5598,    0.0568,    0.0977,    0.0568,    0.0977 
  20270.0, 1000,    19.149, 14,    0.3458,    0.5090, 26,    0.3482,    0.5376,    0.0580,    0.0984,    0.0580,    0.0984 
  20280.0, 1000,    21.561, 14,    0.3458,    0.5116, 30,    0.3459,    0.5194,    0.0532,    0.0900,    0.0532,    0.0900 
