time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, entertainment_cpu, entertainment_mem, noverloadedservers, ndeferredsessions, nrejectedsessions, nabortedsessions, weighted_avg_CPU, weighted_avg_MEM, ac_w 
  13670.0, 3,     0.017, 2,    0.0204,    0.1469, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0213,    0.1633, 0.1000 
  13680.0, 3,     0.025, 2,    0.0197,    0.1495, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0184,    0.1607, 0.1000 
  13690.0, 3,     0.021, 2,    0.0080,    0.1508, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0150,    0.1328, 0.1000 
  13700.0, 3,     0.039, 2,    0.0147,    0.1483, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0057,    0.1487, 0.1000 
  13710.0, 3,     0.022, 2,    0.0142,    0.1478, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0142,    0.1497, 0.1000 
  13720.0, 3,     0.023, 2,    0.0164,    0.1418, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0171,    0.1439, 0.1000 
  13730.0, 3,     0.012, 2,    0.0144,    0.1393, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0151,    0.0747, 0.1000 
  13740.0, 3,     0.041, 2,    0.0157,    0.1457, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0162,    0.1616, 0.1000 
  13750.0, 3,     0.021, 2,    0.0185,    0.1457, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0302,    0.1240, 0.1000 
  13760.0, 3,     0.024, 2,    0.0204,    0.1489, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0188,    0.1465, 0.1000 
  13770.0, 3,     0.015, 2,    0.0179,    0.1449, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0194,    0.1410, 0.1000 
  13780.0, 3,     0.035, 2,    0.0180,    0.1492, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0144,    0.1114, 0.1000 
  13790.0, 3,     0.044, 2,    0.0219,    0.1475, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0218,    0.1730, 0.1000 
  13800.0, 3,     0.037, 2,    0.0234,    0.1474, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0259,    0.1451, 0.1000 
  13810.0, 3,     0.022, 2,    0.0202,    0.1448, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0352,    0.1326, 0.1000 
  13820.0, 3,     0.041, 2,    0.0281,    0.1490, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0346,    0.1585, 0.1000 
  13830.0, 3,     0.031, 2,    0.0270,    0.1439, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0254,    0.1372, 0.1000 
  13840.0, 3,     0.013, 2,    0.0217,    0.1465, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0219,    0.1335, 0.1000 
  13850.0, 3,     0.019, 2,    0.0190,    0.1459, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0160,    0.1102, 0.1000 
  13860.0, 3,     0.032, 2,    0.0201,    0.1438, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0167,    0.1238, 0.1000 
  13870.0, 3,     0.044, 2,    0.0283,    0.1456, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0822,    0.1523, 0.1000 
  13880.0, 3,     0.043, 2,    0.0266,    0.1451, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0174,    0.1407, 0.1000 
  13890.0, 3,     0.039, 2,    0.0241,    0.1472, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0167,    0.1299, 0.1000 
  13900.0, 3,     0.030, 2,    0.0248,    0.1456, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0220,    0.1581, 0.1000 
  13910.0, 3,     0.036, 2,    0.0269,    0.1452, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0231,    0.1519, 0.1000 
  13920.0, 3,     0.029, 2,    0.0270,    0.1482, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0285,    0.1438, 0.1000 
  13930.0, 3,     0.032, 2,    0.0416,    0.1469, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0593,    0.1039, 0.1000 
  13940.0, 3,     0.036, 2,    0.0363,    0.1426, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0425,    0.1075, 0.1000 
  13950.0, 2,     0.032, 2,    0.0337,    0.1501, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0319,    0.1462, 0.1000 
  13960.0, 2,     0.025, 2,    0.0275,    0.1428, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0272,    0.0985, 0.1000 
  13970.0, 2,     0.020, 2,    0.0246,    0.1405, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0190,    0.1416, 0.1000 
  13980.0, 2,     0.030, 2,    0.0224,    0.1405, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0184,    0.1211, 0.1000 
  13990.0, 2,     0.043, 2,    0.0181,    0.1494, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1148,    0.1496, 0.1000 
  14000.0, 2,     0.034, 2,    0.0184,    0.1364, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1148,    0.1153, 0.1000 
  14010.0, 1,     0.068, 2,    0.0167,    0.1460, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0015,    0.1171, 0.1000 
  14020.0, 1,     0.031, 2,    0.0143,    0.0730, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0041,    0.0443, 0.1000 
  14030.0, 1,     0.025, 2,    0.0126,    0.0710, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0056,    0.0425, 0.1000 
  14040.0, 1,     0.030, 2,    0.0112,    0.0697, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0067,    0.0314, 0.1000 
  14050.0, 1,     0.019, 2,    0.0048,    0.0720, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0052,    0.0492, 0.1000 
  14060.0, 1,     0.014, 2,    0.0044,    0.0726, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0052,    0.0759, 0.1000 
  14070.0, 1,     0.040, 2,    0.0086,    0.0726, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0025,    0.0680, 0.1000 
  14080.0, 1,     0.065, 2,    0.0080,    0.0741, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0095,    0.0812, 0.1000 
  14090.0, 1,     0.006, 2,    0.0065,    0.0749, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0072,    0.0761, 0.1000 
  14100.0, 1,     0.015, 2,    0.0063,    0.0732, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0053,    0.0774, 0.1000 
  14110.0, 1,     0.035, 2,    0.0087,    0.0731, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0086,    0.0490, 0.1000 
  14120.0, 1,     0.035, 2,    0.0106,    0.0755, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0153,    0.0820, 0.1000 
  14130.0, 1,     0.006, 2,    0.0074,    0.0736, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0085,    0.0269, 0.1000 
  14140.0, 1,     0.023, 2,    0.0069,    0.0717, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0050,    0.0809, 0.1000 
  14150.0, 1,     0.040, 2,    0.0088,    0.0726, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0083,    0.0821, 0.1000 
  14160.0, 1,     0.016, 2,    0.0077,    0.0699, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0084,    0.0605, 0.1000 
  14170.0, 1,     0.021, 2,    0.0074,    0.0722, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0098,    0.0735, 0.1000 
  14180.0, 1,     0.011, 2,    0.0048,    0.0729, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0029,    0.0693, 0.1000 
  14190.0, 1,     0.035, 2,    0.0072,    0.0729, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0036,    0.0764, 0.1000 
  14200.0, 1,     0.037, 2,    0.0091,    0.0705, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0095,    0.0734, 0.1000 
  14210.0, 1,     0.015, 2,    0.0077,    0.0734, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0095,    0.0613, 0.1000 
  14220.0, 1,     0.022, 2,    0.0066,    0.0661, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0070,    0.0271, 0.1000 
  14230.0, 1,     0.031, 2,    0.0129,    0.0743, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0151,    0.0894, 0.1000 
  14240.0, 1,     0.019, 2,    0.0093,    0.0723, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0116,    0.0492, 0.1000 
  14250.0, 1,     0.030, 2,    0.0077,    0.0694, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0078,    0.0713, 0.1000 
  14260.0, 1,     0.049, 2,    0.0082,    0.0757, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0058,    0.0227, 0.1000 
  14270.0, 1,     0.024, 2,    0.0075,    0.0705, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0072,    0.0588, 0.1000 
  14280.0, 1,     0.029, 2,    0.0077,    0.0749, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0074,    0.0966, 0.1000 
  14290.0, 1,     0.010, 2,    0.0030,    0.0742, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0074,    0.0772, 0.1000 
  14300.0, 1,     0.024, 2,    0.0040,    0.0724, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0022,    0.0570, 0.1000 
  14310.0, 1,     0.034, 2,    0.0038,    0.0768, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0041,    0.0874, 0.1000 
  14320.0, 1,     0.013, 2,    0.0036,    0.0741, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0026,    0.0538, 0.1000 
  14330.0, 1,     0.039, 2,    0.0057,    0.0722, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0047,    0.0697, 0.1000 
  14340.0, 1,     0.010, 2,    0.0048,    0.0730, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0060,    0.0584, 0.1000 
  14350.0, 1,     0.032, 2,    0.0048,    0.0728, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0094,    0.0794, 0.1000 
  14360.0, 1,     0.018, 2,    0.0065,    0.0723, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0067,    0.0798, 0.1000 
  14370.0, 1,     0.050, 2,    0.0085,    0.0716, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0090,    0.0387, 0.1000 
  14380.0, 1,     0.030, 2,    0.0086,    0.0734, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0088,    0.0363, 0.1000 
  14390.0, 1,     0.012, 2,    0.0074,    0.0770, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0084,    0.0745, 0.1000 
  14400.0, 1,     0.026, 2,    0.0077,    0.0730, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0074,    0.0677, 0.1000 
  14410.0, 0,     0.014, 2,    0.0025,    0.0763, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0061,    0.0799, 0.1000 
  14410.0, 0,     0.014, 2,    0.0025,    0.0763, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0061,    0.0799, 0.1000 
  14420.0, 5,     0.040, 2,    0.0214,    0.0732, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0210,    0.0197, 0.1000 
  14430.0, 10,     0.024, 2,    0.0252,    0.1649, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0345,    0.2889, 0.1000 
  14440.0, 15,     0.025, 2,    0.0387,    0.1863, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0446,    0.2739, 0.1000 
  14450.0, 20,     0.034, 2,    0.0560,    0.2004, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.0791,    0.2356, 0.1000 
  14460.0, 25,     0.035, 2,    0.0782,    0.2221, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1105,    0.2694, 0.1000 
  14470.0, 30,     0.036, 2,    0.2126,    0.2432, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.3321,    0.2795, 0.1000 
  14480.0, 35,     0.038, 2,    0.2182,    0.2575, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.3051,    0.2881, 0.1000 
  14490.0, 40,     0.041, 2,    0.2329,    0.2803, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.2848,    0.3241, 0.1000 
  14500.0, 45,     0.040, 2,    0.2482,    0.3027, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.2929,    0.3455, 0.1000 
  14510.0, 50,     0.040, 2,    0.2629,    0.3195, 67,    0.0084,    0.0045, 0, 0, 0, 0,    0.2974,    0.3601, 0.1000 
  14520.0, 55,     0.048, 2,    0.2807,    0.3439, 67,    0.0084,    0.0045, 0, 0, 0, 0,    0.3189,    0.3875, 0.1000 
  14530.0, 60,     0.052, 2,    0.4303,    0.3603, 67,    0.0084,    0.0045, 0, 0, 0, 0,    0.5893,    0.4030, 0.1000 
  14540.0, 65,     0.050, 2,    0.4345,    0.3782, 67,    0.0084,    0.0045, 0, 0, 0, 0,    0.5718,    0.3947, 0.1000 
  14550.0, 70,     0.045, 2,    0.4372,    0.4052, 67,    0.0084,    0.0045, 0, 0, 0, 0,    0.4742,    0.3987, 0.1000 
  14560.0, 75,     0.046, 2,    0.4477,    0.4191, 67,    0.0084,    0.0045, 0, 0, 0, 0,    0.4590,    0.4217, 0.1000 
  14570.0, 80,     0.057, 2,    0.4718,    0.4410, 67,    0.0084,    0.0045, 0, 0, 0, 0,    0.4837,    0.4127, 0.1000 
  14580.0, 85,     0.067, 2,    0.4918,    0.4665, 67,    0.0084,    0.0045, 0, 0, 0, 0,    0.4958,    0.4539, 0.1000 
  14590.0, 90,     0.067, 3,    0.4334,    0.3256, 44,    0.0084,    0.0045, 0, 0, 0, 0,    0.5748,    0.4985, 0.1000 
  14600.0, 95,     0.078, 3,    0.4332,    0.3602, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.4839,    0.3633, 0.1000 
  14610.0, 100,     0.079, 3,    0.4610,    0.3741, 58,    0.0084,    0.0045, 0, 0, 0, 0,    0.5635,    0.4411, 0.1000 
  14620.0, 105,     0.078, 3,    0.4750,    0.3919, 58,    0.0084,    0.0045, 0, 0, 0, 0,    0.5238,    0.4431, 0.1000 
  14630.0, 110,     0.065, 3,    0.4923,    0.4027, 59,    0.0084,    0.0045, 0, 0, 0, 0,    0.5355,    0.4405, 0.1000 
  14640.0, 115,     0.075, 3,    0.5033,    0.4199, 59,    0.0084,    0.0045, 0, 0, 0, 0,    0.5311,    0.4481, 0.1000 
  14650.0, 120,     0.079, 3,    0.5771,    0.4285, 59,    0.0084,    0.0045, 0, 0, 0, 0,    0.6129,    0.4440, 0.1000 
  14660.0, 125,     0.069, 3,    0.5786,    0.4451, 59,    0.0084,    0.0045, 0, 0, 0, 0,    0.6226,    0.4508, 0.1000 
  14670.0, 130,     0.077, 3,    0.5739,    0.4608, 59,    0.0084,    0.0045, 0, 0, 0, 0,    0.6039,    0.4713, 0.1000 
  14680.0, 135,     0.086, 3,    0.5946,    0.4697, 59,    0.0084,    0.0045, 0, 0, 0, 0,    0.5969,    0.4768, 0.1000 
  14690.0, 140,     0.072, 3,    0.5978,    0.4840, 59,    0.0084,    0.0045, 0, 0, 0, 0,    0.6039,    0.4871, 0.1000 
  14700.0, 145,     0.102, 3,    0.6133,    0.4967, 59,    0.0084,    0.0045, 0, 0, 0, 0,    0.6148,    0.5004, 0.1000 
  14710.0, 150,     0.090, 4,    0.5177,    0.4114, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.5654,    0.4127, 0.1000 
  14720.0, 155,     0.119, 4,    0.5499,    0.4158, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.6119,    0.4653, 0.1000 
  14730.0, 160,     0.086, 4,    0.5489,    0.4247, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.5846,    0.4438, 0.1000 
  14740.0, 165,     0.075, 4,    0.5625,    0.4370, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.5754,    0.4661, 0.1000 
  14750.0, 170,     0.068, 4,    0.5639,    0.4466, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.5876,    0.4717, 0.1000 
  14760.0, 175,     0.082, 4,    0.5698,    0.4526, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.5773,    0.4656, 0.1000 
  14770.0, 180,     0.064, 4,    0.6363,    0.4663, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.7082,    0.4926, 0.1000 
  14780.0, 185,     0.099, 4,    0.6676,    0.4759, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.7373,    0.5072, 0.1000 
  14790.0, 190,     0.106, 4,    0.6768,    0.4855, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.7592,    0.5053, 0.1000 
  14800.0, 195,     0.082, 4,    0.6734,    0.4974, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.6945,    0.5199, 0.1000 
  14810.0, 200,     0.102, 4,    0.6872,    0.5071, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.6848,    0.5256, 0.1000 
  14820.0, 205,     0.116, 4,    0.6987,    0.5155, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.7130,    0.5331, 0.1000 
  14830.0, 210,     0.112, 4,    0.7610,    0.5252, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.7996,    0.5369, 0.1000 
  14840.0, 215,     0.096, 4,    0.7575,    0.5391, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.8249,    0.5382, 0.1000 
  14850.0, 220,     0.100, 4,    0.7486,    0.5478, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.7862,    0.5437, 0.1000 
  14860.0, 225,     0.099, 4,    0.7565,    0.5590, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.7558,    0.5486, 0.1000 
  14870.0, 230,     0.170, 4,    0.7781,    0.5690, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.7559,    0.5509, 0.1000 
  14880.0, 235,     0.166, 4,    0.7856,    0.5782, 57,    0.0084,    0.0045, 0, 0, 0, 0,    0.7814,    0.5811, 0.1000 
  14890.0, 240,     0.117, 5,    0.6627,    0.4920, 54,    0.0084,    0.0045, 0, 0, 0, 0,    0.6825,    0.5045, 0.1000 
  14900.0, 245,     0.111, 5,    0.6671,    0.4990, 54,    0.0084,    0.0045, 0, 0, 0, 0,    0.7186,    0.5363, 0.1000 
  14910.0, 250,     0.117, 5,    0.6751,    0.5055, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.6882,    0.5315, 0.1000 
  14920.0, 255,     0.131, 5,    0.6908,    0.5169, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.7065,    0.5403, 0.1000 
  14930.0, 260,     0.113, 5,    0.6982,    0.5199, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.7210,    0.5316, 0.1000 
  14940.0, 265,     0.125, 5,    0.7156,    0.5286, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.7399,    0.5378, 0.1000 
  14950.0, 270,     0.093, 5,    0.7373,    0.5393, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.7437,    0.5613, 0.1000 
  14960.0, 275,     0.120, 5,    0.7531,    0.5450, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.7834,    0.5568, 0.1000 
  14970.0, 280,     0.123, 5,    0.7639,    0.5520, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.8168,    0.5692, 0.1000 
  14980.0, 285,     0.151, 5,    0.7814,    0.5620, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.8013,    0.5738, 0.1000 
  14990.0, 290,     0.115, 5,    0.7911,    0.5671, 55,    0.0084,    0.0045, 0, 0, 0, 0,    0.7960,    0.5681, 0.1000 
  15000.0, 295,     0.132, 5,    0.7957,    0.5770, 55,    0.0324,    0.0044, 0, 2, 0, 0,    0.7955,    0.5770, 1.0000 
  15010.0, 300,     0.145, 5,    0.8408,    0.5843, 55,    0.0324,    0.0044, 0, 0, 0, 0,    0.8278,    0.5857, 0.9300 
  15020.0, 305,     0.127, 5,    0.8293,    0.5919, 55,    0.0040,    0.0047, 0, 2, 0, 0,    0.8302,    0.5912, 0.9500 
  15030.0, 310,     0.199, 5,    0.8386,    0.5999, 55,    0.0018,    0.0047, 0, 0, 0, 0,    0.8394,    0.5989, 0.9000 
  15040.0, 315,     0.136, 6,    0.6912,    0.5056, 54,    0.0012,    0.0047, 0, 0, 0, 0,    0.6969,    0.5078, 0.7400 
  15050.0, 320,     0.164, 6,    0.7032,    0.5334, 54,    0.0009,    0.0047, 0, 0, 0, 0,    0.7040,    0.5321, 0.6800 
  15060.0, 325,     0.217, 6,    0.7154,    0.5405, 54,    0.0007,    0.0047, 0, 0, 0, 0,    0.7114,    0.5407, 0.6100 
  15070.0, 330,     0.171, 6,    0.7860,    0.5430, 54,    0.0037,    0.0046, 0, 1, 0, 0,    0.7889,    0.5433, 1.0000 
  15080.0, 335,     0.131, 6,    0.7604,    0.5402, 54,    0.0012,    0.0046, 0, 0, 0, 0,    0.7610,    0.5403, 1.0000 
  15090.0, 340,     0.132, 6,    0.7426,    0.5398, 54,    0.0007,    0.0046, 0, 0, 0, 0,    0.7438,    0.5392, 1.0000 
  15100.0, 345,     0.145, 6,    0.7449,    0.5333, 54,    0.0005,    0.0046, 0, 0, 0, 0,    0.7450,    0.5336, 1.0000 
  15110.0, 350,     0.127, 7,    0.6351,    0.4547, 46,    0.0004,    0.0046, 0, 0, 0, 0,    0.6355,    0.4545, 1.0000 
  15120.0, 355,     0.121, 7,    0.6338,    0.4524, 46,    0.0003,    0.0046, 0, 0, 0, 0,    0.6336,    0.4525, 1.0000 
  15130.0, 360,     0.168, 7,    0.6329,    0.4591, 46,    0.0003,    0.0046, 0, 0, 0, 0,    0.6300,    0.4580, 0.8600 
  15140.0, 365,     0.124, 7,    0.6443,    0.4756, 46,    0.0003,    0.0046, 0, 0, 0, 0,    0.6422,    0.4819, 0.6600 
  15150.0, 370,     0.127, 7,    0.6643,    0.4958, 46,    0.0003,    0.0046, 0, 0, 0, 0,    0.6783,    0.5201, 0.4600 
  15160.0, 375,     0.145, 7,    0.6777,    0.5147, 46,    0.0003,    0.0046, 0, 0, 0, 0,    0.7039,    0.5436, 0.2900 
  15170.0, 380,     0.155, 8,    0.6055,    0.4860, 53,    0.0003,    0.0046, 0, 0, 0, 0,    0.6181,    0.4994, 0.1400 
  15180.0, 385,     0.145, 8,    0.6124,    0.4865, 53,    0.0136,    0.0045, 0, 1, 0, 0,    0.6124,    0.4865, 1.0000 
  15190.0, 390,     0.150, 8,    0.6738,    0.4820, 53,    0.0136,    0.0045, 0, 0, 0, 0,    0.6738,    0.4820, 1.0000 
  15200.0, 395,     0.162, 8,    0.6661,    0.4800, 53,    0.0136,    0.0045, 0, 0, 0, 0,    0.6661,    0.4800, 1.0000 
  15210.0, 400,     0.187, 8,    0.6698,    0.4822, 53,    0.0136,    0.0045, 0, 0, 0, 0,    0.6698,    0.4822, 1.0000 
  15220.0, 405,     0.164, 8,    0.6638,    0.4808, 53,    0.0136,    0.0045, 0, 0, 0, 0,    0.6638,    0.4808, 1.0000 
  15230.0, 410,     0.170, 8,    0.6658,    0.4760, 53,    0.0136,    0.0045, 0, 0, 0, 0,    0.6658,    0.4760, 1.0000 
  15240.0, 415,     0.173, 8,    0.6627,    0.4787, 53,    0.0136,    0.0045, 0, 0, 0, 0,    0.6627,    0.4787, 1.0000 
  15250.0, 420,     0.139, 8,    0.6137,    0.4769, 53,    0.0136,    0.0045, 0, 0, 0, 0,    0.5889,    0.4725, 0.8600 
  15260.0, 425,     0.161, 8,    0.6435,    0.4898, 53,    0.0136,    0.0045, 0, 0, 0, 0,    0.6628,    0.5034, 0.5600 
  15270.0, 430,     0.130, 8,    0.6699,    0.5052, 54,    0.0136,    0.0045, 0, 0, 0, 0,    0.7206,    0.5366, 0.2600 
  15280.0, 435,     0.136, 8,    0.6939,    0.5208, 54,    0.0136,    0.0045, 0, 0, 0, 0,    0.7576,    0.5537, 0.1000 
  15290.0, 440,     0.117, 8,    0.7154,    0.5414, 54,    0.0136,    0.0045, 0, 0, 0, 0,    0.7638,    0.5873, 0.1000 
  15300.0, 445,     0.145, 8,    0.7298,    0.5484, 55,    0.0136,    0.0045, 0, 0, 0, 0,    0.7572,    0.5711, 0.1000 
  15310.0, 450,     0.146, 8,    0.8248,    0.5579, 55,    0.0136,    0.0045, 0, 0, 0, 0,    0.9650,    0.5808, 0.1000 
  15320.0, 455,     0.109, 8,    0.7908,    0.5623, 55,    0.0102,    0.0045, 0, 1, 0, 0,    0.7933,    0.5622, 1.0000 
  15330.0, 460,     0.123, 8,    0.7880,    0.5684, 55,    0.0014,    0.0045, 0, 0, 0, 0,    0.7901,    0.5687, 0.9500 
  15340.0, 465,     0.129, 8,    0.7909,    0.5713, 55,    0.0008,    0.0045, 0, 0, 0, 0,    0.7912,    0.5704, 0.8600 
  15350.0, 470,     0.131, 8,    0.7965,    0.5751, 55,    0.0014,    0.0045, 0, 1, 0, 0,    0.7967,    0.5750, 1.0000 
  15360.0, 475,     0.134, 8,    0.7961,    0.5734, 55,    0.0010,    0.0045, 0, 0, 0, 0,    0.7961,    0.5734, 1.0000 
  15370.0, 480,     0.120, 8,    0.7927,    0.5784, 55,    0.0010,    0.0045, 0, 0, 0, 0,    0.7917,    0.5777, 0.8200 
  15380.0, 485,     0.160, 9,    0.7216,    0.5280, 49,    0.0010,    0.0045, 0, 0, 0, 0,    0.7171,    0.5297, 0.6900 
  15390.0, 490,     0.178, 9,    0.7303,    0.5313, 49,    0.0010,    0.0045, 0, 0, 0, 0,    0.7308,    0.5342, 0.6200 
  15400.0, 495,     0.159, 9,    0.7403,    0.5331, 49,    0.0010,    0.0045, 0, 0, 0, 0,    0.7415,    0.5350, 0.5600 
  15410.0, 500,     0.181, 9,    0.7474,    0.5414, 49,    0.0010,    0.0045, 0, 0, 0, 0,    0.7512,    0.5424, 0.4800 
  15420.0, 505,     0.207, 9,    0.7561,    0.5474, 49,    0.0010,    0.0045, 0, 0, 0, 0,    0.7592,    0.5507, 0.4200 
  15430.0, 510,     0.178, 9,    0.7821,    0.5512, 49,    0.0010,    0.0045, 0, 0, 0, 0,    0.7906,    0.5546, 0.3500 
  15440.0, 515,     0.187, 10,    0.7084,    0.5193, 55,    0.0010,    0.0045, 0, 0, 0, 0,    0.7268,    0.5179, 0.2100 
  15450.0, 520,     0.175, 10,    0.7063,    0.5268, 55,    0.0010,    0.0045, 0, 0, 0, 0,    0.7199,    0.5599, 0.1000 
  15460.0, 525,     0.190, 10,    0.7174,    0.5297, 55,    0.0010,    0.0045, 0, 0, 0, 0,    0.7316,    0.5487, 0.1000 
  15470.0, 530,     0.160, 10,    0.7196,    0.5317, 55,    0.0010,    0.0045, 0, 0, 0, 0,    0.7372,    0.5405, 0.1000 
  15480.0, 535,     0.157, 10,    0.7216,    0.5373, 55,    0.0010,    0.0045, 0, 0, 0, 0,    0.7259,    0.5456, 0.1000 
  15490.0, 540,     0.130, 10,    0.7434,    0.5408, 55,    0.0010,    0.0045, 0, 0, 0, 0,    0.7060,    0.5523, 0.1000 
  15500.0, 545,     0.117, 10,    0.7419,    0.5427, 55,    0.0010,    0.0045, 0, 0, 0, 0,    0.7662,    0.5439, 0.1000 
