time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, noverloadedservers, nrejectedsessions, nabortedsessions, weighted_avg_CPU, weighted_avg_MEM, ac_w 
   6580.0, 616,     0.057, 19,    0.5111,    0.4463, 64, 0, 0, 0,    0.5151,    0.4466, 0.1000 
   6590.0, 607,     0.060, 19,    0.5126,    0.4434, 64, 0, 0, 0,    0.5129,    0.4452, 0.1000 
   6600.0, 602,     0.060, 19,    0.5101,    0.4405, 64, 0, 0, 0,    0.5115,    0.4423, 0.1000 
   6610.0, 599,     0.055, 19,    0.4831,    0.4392, 64, 0, 0, 0,    0.4948,    0.4408, 0.1000 
   6620.0, 596,     0.057, 19,    0.4932,    0.4371, 64, 0, 0, 0,    0.4928,    0.4388, 0.1000 
   6630.0, 591,     0.061, 19,    0.4928,    0.4334, 64, 0, 0, 0,    0.4934,    0.4356, 0.1000 
   6640.0, 585,     0.061, 19,    0.4971,    0.4352, 64, 0, 0, 0,    0.4945,    0.4362, 0.1000 
   6650.0, 583,     0.055, 19,    0.4933,    0.4303, 64, 0, 0, 0,    0.4944,    0.4321, 0.1000 
   6660.0, 579,     0.056, 19,    0.4917,    0.4280, 64, 0, 0, 0,    0.4929,    0.4298, 0.1000 
   6670.0, 574,     0.054, 19,    0.4692,    0.4291, 64, 0, 0, 0,    0.4804,    0.4292, 0.1000 
   6680.0, 573,     0.063, 19,    0.4911,    0.4273, 64, 0, 0, 0,    0.4837,    0.4283, 0.1000 
   6690.0, 569,     0.060, 19,    0.4911,    0.4265, 64, 0, 0, 0,    0.4882,    0.4269, 0.1000 
   6700.0, 568,     0.057, 19,    0.4868,    0.4281, 64, 0, 0, 0,    0.4884,    0.4278, 0.1000 
   6710.0, 563,     0.052, 19,    0.4820,    0.4239, 64, 0, 0, 0,    0.4861,    0.4252, 0.1000 
   6720.0, 557,     0.057, 19,    0.4834,    0.4221, 64, 0, 0, 0,    0.4839,    0.4230, 0.1000 
   6730.0, 554,     0.058, 19,    0.4645,    0.4214, 64, 0, 0, 0,    0.4701,    0.4218, 0.1000 
   6740.0, 552,     0.053, 19,    0.4587,    0.4171, 64, 0, 0, 0,    0.4653,    0.4185, 0.1000 
   6750.0, 548,     0.055, 19,    0.4562,    0.4167, 64, 0, 0, 0,    0.4603,    0.4175, 0.1000 
   6760.0, 545,     0.054, 19,    0.4546,    0.4168, 64, 0, 0, 0,    0.4572,    0.4179, 0.1000 
   6770.0, 543,     0.049, 19,    0.4503,    0.4114, 64, 0, 0, 0,    0.4531,    0.4141, 0.1000 
   6780.0, 538,     0.053, 19,    0.4507,    0.4097, 64, 0, 0, 0,    0.4518,    0.4113, 0.1000 
   6790.0, 532,     0.056, 19,    0.4478,    0.4114, 64, 0, 0, 0,    0.4514,    0.4119, 0.1000 
   6800.0, 530,     0.052, 19,    0.4443,    0.4095, 64, 0, 0, 0,    0.4454,    0.4098, 0.1000 
   6810.0, 526,     0.048, 19,    0.4357,    0.4089, 64, 0, 0, 0,    0.4412,    0.4098, 0.1000 
   6820.0, 524,     0.051, 19,    0.4351,    0.4075, 64, 0, 0, 0,    0.4379,    0.4084, 0.1000 
   6830.0, 521,     0.052, 19,    0.4382,    0.4081, 64, 0, 0, 0,    0.4372,    0.4083, 0.1000 
   6840.0, 518,     0.053, 19,    0.4371,    0.4049, 64, 0, 0, 0,    0.4376,    0.4066, 0.1000 
   6850.0, 515,     0.052, 19,    0.4415,    0.4052, 64, 0, 0, 0,    0.4349,    0.4056, 0.1000 
   6860.0, 510,     0.049, 19,    0.4352,    0.4009, 64, 0, 0, 0,    0.4360,    0.4023, 0.1000 
   6870.0, 504,     0.053, 19,    0.4353,    0.3972, 64, 0, 0, 0,    0.4355,    0.3989, 0.1000 
   6880.0, 500,     0.051, 19,    0.4323,    0.3979, 64, 0, 0, 0,    0.4348,    0.3985, 0.1000 
   6890.0, 498,     0.049, 19,    0.4308,    0.3959, 64, 0, 0, 0,    0.4332,    0.3969, 0.1000 
   6900.0, 489,     0.050, 19,    0.4287,    0.3915, 64, 0, 0, 0,    0.4307,    0.3939, 0.1000 
   6910.0, 484,     0.046, 19,    0.4113,    0.3915, 64, 0, 0, 0,    0.4197,    0.3932, 0.1000 
   6920.0, 478,     0.049, 19,    0.4007,    0.3898, 64, 0, 0, 0,    0.4078,    0.3916, 0.1000 
   6930.0, 475,     0.048, 19,    0.3998,    0.3851, 64, 0, 0, 0,    0.4022,    0.3876, 0.1000 
   6940.0, 472,     0.048, 19,    0.3993,    0.3878, 64, 0, 0, 0,    0.4006,    0.3879, 0.1000 
   6950.0, 467,     0.049, 19,    0.3998,    0.3831, 64, 0, 0, 0,    0.4002,    0.3849, 0.1000 
   6960.0, 463,     0.044, 19,    0.3950,    0.3812, 64, 0, 0, 0,    0.3977,    0.3823, 0.1000 
   6970.0, 459,     0.047, 19,    0.3891,    0.3820, 64, 0, 0, 0,    0.3988,    0.3823, 0.1000 
   6980.0, 455,     0.048, 19,    0.3851,    0.3794, 64, 0, 0, 0,    0.3895,    0.3811, 0.1000 
   6990.0, 454,     0.048, 19,    0.3845,    0.3767, 64, 0, 0, 0,    0.3863,    0.3784, 0.1000 
   7000.0, 449,     0.049, 19,    0.3874,    0.3761, 64, 0, 0, 0,    0.3867,    0.3767, 0.1000 
   7010.0, 445,     0.046, 19,    0.3845,    0.3733, 64, 0, 0, 0,    0.3864,    0.3749, 0.1000 
   7020.0, 442,     0.044, 19,    0.3803,    0.3702, 64, 0, 0, 0,    0.3830,    0.3720, 0.1000 
   7030.0, 440,     0.048, 19,    0.4002,    0.3721, 64, 0, 0, 0,    0.3989,    0.3720, 0.1000 
   7040.0, 434,     0.046, 19,    0.3769,    0.3708, 64, 0, 0, 0,    0.3864,    0.3717, 0.1000 
   7050.0, 432,     0.049, 19,    0.3749,    0.3686, 64, 0, 0, 0,    0.3793,    0.3699, 0.1000 
   7060.0, 422,     0.049, 19,    0.3770,    0.3683, 64, 0, 0, 0,    0.3771,    0.3696, 0.1000 
   7070.0, 418,     0.048, 19,    0.3745,    0.3646, 64, 0, 0, 0,    0.3765,    0.3666, 0.1000 
   7080.0, 413,     0.047, 19,    0.3715,    0.3605, 64, 0, 0, 0,    0.3734,    0.3629, 0.1000 
   7090.0, 408,     0.045, 19,    0.3619,    0.3613, 64, 0, 0, 0,    0.3693,    0.3625, 0.1000 
   7100.0, 406,     0.044, 19,    0.3524,    0.3577, 64, 0, 0, 0,    0.3603,    0.3599, 0.1000 
   7110.0, 403,     0.039, 19,    0.3405,    0.3565, 64, 0, 0, 0,    0.3478,    0.3576, 0.1000 
   7120.0, 400,     0.046, 19,    0.3418,    0.3569, 64, 0, 0, 0,    0.3439,    0.3571, 0.1000 
   7130.0, 397,     0.043, 19,    0.3419,    0.3563, 64, 0, 0, 0,    0.3423,    0.3571, 0.1000 
   7140.0, 394,     0.044, 19,    0.3420,    0.3528, 64, 0, 0, 0,    0.3426,    0.3543, 0.1000 
   7150.0, 393,     0.046, 19,    0.3495,    0.3548, 64, 0, 0, 0,    0.3433,    0.3550, 0.1000 
   7160.0, 391,     0.042, 19,    0.3403,    0.3529, 64, 0, 0, 0,    0.3439,    0.3541, 0.1000 
   7170.0, 389,     0.043, 19,    0.3303,    0.3521, 64, 0, 0, 0,    0.3361,    0.3529, 0.1000 
   7180.0, 386,     0.045, 19,    0.3331,    0.3513, 64, 0, 0, 0,    0.3330,    0.3517, 0.1000 
   7190.0, 384,     0.043, 19,    0.3327,    0.3495, 64, 0, 0, 0,    0.3333,    0.3503, 0.1000 
   7200.0, 383,     0.046, 19,    0.3326,    0.3485, 64, 0, 0, 0,    0.3333,    0.3494, 0.1000 
   7210.0, 378,     0.044, 19,    0.3310,    0.3479, 64, 0, 0, 0,    0.3347,    0.3491, 0.1000 
   7220.0, 374,     0.046, 19,    0.3227,    0.3449, 64, 0, 0, 0,    0.3277,    0.3470, 0.1000 
   7230.0, 368,     0.044, 19,    0.3214,    0.3416, 65, 0, 0, 0,    0.3239,    0.3435, 0.1000 
   7240.0, 367,     0.040, 19,    0.3184,    0.3440, 65, 0, 0, 0,    0.3211,    0.3439, 0.1000 
   7250.0, 364,     0.044, 19,    0.3215,    0.3417, 65, 0, 0, 0,    0.3205,    0.3429, 0.1000 
   7260.0, 361,     0.044, 19,    0.3194,    0.3385, 65, 0, 0, 0,    0.3202,    0.3401, 0.1000 
   7270.0, 357,     0.043, 19,    0.3261,    0.3410, 65, 0, 0, 0,    0.3233,    0.3408, 0.1000 
   7280.0, 351,     0.044, 19,    0.3232,    0.3379, 65, 0, 0, 0,    0.3251,    0.3392, 0.1000 
   7290.0, 346,     0.042, 19,    0.3176,    0.3343, 65, 0, 0, 0,    0.3199,    0.3360, 0.1000 
   7300.0, 342,     0.044, 19,    0.3158,    0.3351, 65, 0, 0, 0,    0.3181,    0.3353, 0.1000 
   7310.0, 336,     0.039, 19,    0.3083,    0.3315, 65, 0, 0, 0,    0.3132,    0.3329, 0.1000 
   7320.0, 334,     0.042, 19,    0.3057,    0.3292, 65, 0, 0, 0,    0.3085,    0.3307, 0.1000 
   7330.0, 326,     0.040, 19,    0.2942,    0.3282, 65, 0, 0, 0,    0.2964,    0.3298, 0.1000 
   7340.0, 325,     0.043, 19,    0.2878,    0.3247, 65, 0, 0, 0,    0.2917,    0.3261, 0.1000 
   7350.0, 322,     0.045, 19,    0.2874,    0.3241, 65, 0, 0, 0,    0.2898,    0.3247, 0.1000 
   7360.0, 320,     0.039, 19,    0.2861,    0.3255, 65, 0, 0, 0,    0.2880,    0.3255, 0.1000 
   7370.0, 314,     0.039, 19,    0.2822,    0.3223, 65, 0, 0, 0,    0.2858,    0.3237, 0.1000 
   7380.0, 310,     0.040, 19,    0.2816,    0.3187, 65, 0, 0, 0,    0.2831,    0.3203, 0.1000 
   7390.0, 308,     0.040, 19,    0.2666,    0.3194, 65, 0, 0, 0,    0.2672,    0.3198, 0.1000 
   7400.0, 308,     0.041, 19,    0.2711,    0.3190, 65, 0, 0, 0,    0.2697,    0.3197, 0.1000 
   7410.0, 307,     0.039, 19,    0.2703,    0.3180, 65, 0, 0, 0,    0.2696,    0.3187, 0.1000 
   7420.0, 304,     0.042, 19,    0.2702,    0.3190, 65, 0, 0, 0,    0.2703,    0.3189, 0.1000 
   7430.0, 300,     0.039, 19,    0.2694,    0.3157, 65, 0, 0, 0,    0.2698,    0.3171, 0.1000 
   7440.0, 295,     0.041, 19,    0.2682,    0.3156, 65, 0, 0, 0,    0.2687,    0.3169, 0.1000 
   7450.0, 292,     0.044, 19,    0.2783,    0.3134, 65, 0, 0, 0,    0.2722,    0.3148, 0.1000 
   7460.0, 289,     0.038, 19,    0.2611,    0.3130, 65, 0, 0, 0,    0.2677,    0.3141, 0.1000 
   7470.0, 286,     0.040, 19,    0.2617,    0.3084, 65, 0, 0, 0,    0.2634,    0.3103, 0.1000 
   7480.0, 283,     0.039, 19,    0.2596,    0.3093, 65, 0, 0, 0,    0.2611,    0.3097, 0.1000 
   7490.0, 282,     0.040, 19,    0.2590,    0.3082, 65, 0, 0, 0,    0.2595,    0.3083, 0.1000 
   7500.0, 282,     0.039, 19,    0.2588,    0.3075, 65, 0, 0, 0,    0.2593,    0.3076, 0.1000 
   7510.0, 278,     0.041, 19,    0.2684,    0.3063, 65, 0, 0, 0,    0.2689,    0.3066, 0.1000 
   7520.0, 274,     0.041, 19,    0.2573,    0.3039, 65, 0, 0, 0,    0.2636,    0.3047, 0.1000 
   7530.0, 269,     0.041, 19,    0.2585,    0.3020, 65, 0, 0, 0,    0.2602,    0.3030, 0.1000 
   7540.0, 266,     0.037, 19,    0.2551,    0.3024, 65, 0, 0, 0,    0.2576,    0.3027, 0.1000 
   7550.0, 263,     0.037, 19,    0.2506,    0.2999, 65, 0, 0, 0,    0.2540,    0.3011, 0.1000 
   7560.0, 261,     0.039, 19,    0.2498,    0.2979, 65, 0, 0, 0,    0.2511,    0.2993, 0.1000 
   7570.0, 260,     0.038, 19,    0.2357,    0.2996, 65, 0, 0, 0,    0.2443,    0.2998, 0.1000 
   7580.0, 259,     0.040, 19,    0.2389,    0.2969, 65, 0, 0, 0,    0.2389,    0.2979, 0.1000 
   7590.0, 257,     0.039, 19,    0.2393,    0.2969, 65, 0, 0, 0,    0.2389,    0.2980, 0.1000 
   7600.0, 255,     0.037, 19,    0.2372,    0.2974, 65, 0, 0, 0,    0.2385,    0.2979, 0.1000 
   7610.0, 250,     0.039, 19,    0.2356,    0.2936, 65, 0, 0, 0,    0.2371,    0.2951, 0.1000 
   7620.0, 249,     0.036, 19,    0.2329,    0.2943, 65, 0, 0, 0,    0.2349,    0.2953, 0.1000 
   7630.0, 245,     0.039, 19,    0.2366,    0.2931, 65, 0, 0, 0,    0.2338,    0.2939, 0.1000 
   7640.0, 241,     0.040, 19,    0.2338,    0.2900, 65, 0, 0, 0,    0.2345,    0.2915, 0.1000 
   7650.0, 238,     0.040, 19,    0.2330,    0.2889, 65, 0, 0, 0,    0.2336,    0.2898, 0.1000 
   7660.0, 233,     0.038, 19,    0.2314,    0.2884, 65, 0, 0, 0,    0.2335,    0.2892, 0.1000 
   7670.0, 229,     0.036, 19,    0.2279,    0.2852, 65, 0, 0, 0,    0.2305,    0.2872, 0.1000 
   7680.0, 227,     0.037, 19,    0.2257,    0.2834, 65, 0, 0, 0,    0.2273,    0.2843, 0.1000 
   7690.0, 227,     0.037, 19,    0.2108,    0.2838, 65, 0, 0, 0,    0.2210,    0.2837, 0.1000 
   7700.0, 224,     0.038, 19,    0.2116,    0.2827, 65, 0, 0, 0,    0.2141,    0.2829, 0.1000 
   7710.0, 224,     0.036, 19,    0.2103,    0.2812, 65, 0, 0, 0,    0.2112,    0.2819, 0.1000 
   7720.0, 221,     0.039, 19,    0.2113,    0.2830, 65, 0, 0, 0,    0.2107,    0.2822, 0.1000 
   7730.0, 219,     0.037, 19,    0.2106,    0.2808, 65, 0, 0, 0,    0.2110,    0.2813, 0.1000 
   7740.0, 216,     0.036, 19,    0.2073,    0.2765, 65, 0, 0, 0,    0.2090,    0.2782, 0.1000 
   7750.0, 212,     0.039, 19,    0.2084,    0.2783, 65, 0, 0, 0,    0.2124,    0.2788, 0.1000 
   7760.0, 211,     0.039, 19,    0.2102,    0.2771, 65, 0, 0, 0,    0.2109,    0.2781, 0.1000 
   7770.0, 205,     0.036, 19,    0.2014,    0.2747, 65, 0, 0, 0,    0.2059,    0.2761, 0.1000 
   7780.0, 203,     0.040, 19,    0.2033,    0.2765, 65, 0, 0, 0,    0.2039,    0.2763, 0.1000 
   7790.0, 201,     0.036, 19,    0.2011,    0.2747, 65, 0, 0, 0,    0.2021,    0.2758, 0.1000 
   7800.0, 200,     0.034, 19,    0.1979,    0.2737, 65, 0, 0, 0,    0.1997,    0.2745, 0.1000 
   7810.0, 196,     0.037, 19,    0.1855,    0.2710, 65, 0, 0, 0,    0.1882,    0.2734, 0.1000 
   7820.0, 193,     0.038, 19,    0.1904,    0.2711, 65, 0, 0, 0,    0.1897,    0.2715, 0.1000 
   7830.0, 192,     0.037, 19,    0.1875,    0.2687, 65, 0, 0, 0,    0.1892,    0.2699, 0.1000 
   7840.0, 189,     0.037, 19,    0.1864,    0.2692, 65, 0, 0, 0,    0.1879,    0.2699, 0.1000 
   7850.0, 185,     0.036, 19,    0.1852,    0.2678, 65, 0, 0, 0,    0.1869,    0.2688, 0.1000 
   7860.0, 180,     0.035, 19,    0.1843,    0.2638, 65, 0, 0, 0,    0.1852,    0.2658, 0.1000 
   7870.0, 180,     0.035, 19,    0.1717,    0.2648, 65, 0, 0, 0,    0.1743,    0.2654, 0.1000 
   7880.0, 177,     0.034, 19,    0.1709,    0.2636, 65, 0, 0, 0,    0.1719,    0.2641, 0.1000 
   7890.0, 175,     0.038, 19,    0.1730,    0.2601, 65, 0, 0, 0,    0.1728,    0.2619, 0.1000 
   7900.0, 172,     0.036, 19,    0.1737,    0.2629, 65, 0, 0, 0,    0.1732,    0.2628, 0.1000 
   7910.0, 171,     0.036, 19,    0.1734,    0.2606, 65, 0, 0, 0,    0.1732,    0.2611, 0.1000 
   7920.0, 170,     0.035, 19,    0.1723,    0.2613, 65, 0, 0, 0,    0.1729,    0.2614, 0.1000 
   7930.0, 170,     0.040, 19,    0.1763,    0.2631, 65, 0, 0, 0,    0.1828,    0.2627, 0.1000 
   7940.0, 170,     0.036, 19,    0.1674,    0.2613, 65, 0, 0, 0,    0.1742,    0.2614, 0.1000 
   7950.0, 168,     0.038, 19,    0.1683,    0.2613, 65, 0, 0, 0,    0.1694,    0.2612, 0.1000 
   7960.0, 166,     0.036, 19,    0.1678,    0.2593, 65, 0, 0, 0,    0.1683,    0.2598, 0.1000 
   7970.0, 165,     0.035, 19,    0.1679,    0.2579, 65, 0, 0, 0,    0.1679,    0.2585, 0.1000 
   7980.0, 165,     0.034, 19,    0.1678,    0.2586, 65, 0, 0, 0,    0.1676,    0.2587, 0.1000 
   7990.0, 161,     0.036, 19,    0.1670,    0.2578, 65, 0, 0, 0,    0.1724,    0.2583, 0.1000 
   8000.0, 160,     0.035, 19,    0.1667,    0.2575, 65, 0, 0, 0,    0.1682,    0.2578, 0.1000 
   8010.0, 159,     0.036, 19,    0.1657,    0.2549, 65, 0, 0, 0,    0.1674,    0.2559, 0.1000 
   8020.0, 156,     0.034, 19,    0.1616,    0.2565, 65, 0, 0, 0,    0.1647,    0.2566, 0.1000 
   8030.0, 155,     0.035, 19,    0.1606,    0.2535, 65, 0, 0, 0,    0.1623,    0.2549, 0.1000 
   8040.0, 154,     0.033, 19,    0.1583,    0.2545, 65, 0, 0, 0,    0.1596,    0.2552, 0.1000 
   8050.0, 150,     0.035, 19,    0.1591,    0.2529, 65, 0, 0, 0,    0.1605,    0.2536, 0.1000 
   8060.0, 150,     0.036, 19,    0.1544,    0.2525, 65, 0, 0, 0,    0.1586,    0.2529, 0.1000 
   8070.0, 150,     0.036, 18,    0.1591,    0.2554, 65, 0, 0, 0,    0.1603,    0.2556, 0.1000 
   8080.0, 149,     0.036, 18,    0.1605,    0.2558, 65, 0, 0, 0,    0.1598,    0.2561, 0.1000 
   8090.0, 148,     0.037, 18,    0.1617,    0.2554, 65, 0, 0, 0,    0.1603,    0.2559, 0.1000 
   8100.0, 148,     0.033, 18,    0.1599,    0.2527, 65, 0, 0, 0,    0.1608,    0.2539, 0.1000 
   8110.0, 146,     0.033, 18,    0.1586,    0.2552, 65, 0, 0, 0,    0.1636,    0.2556, 0.1000 
   8120.0, 146,     0.037, 18,    0.1586,    0.2530, 65, 0, 0, 0,    0.1603,    0.2544, 0.1000 
   8130.0, 145,     0.033, 18,    0.1507,    0.2538, 65, 0, 0, 0,    0.1545,    0.2544, 0.1000 
   8140.0, 143,     0.035, 18,    0.1539,    0.2533, 65, 0, 0, 0,    0.1537,    0.2545, 0.1000 
   8150.0, 143,     0.036, 18,    0.1527,    0.2528, 65, 0, 0, 0,    0.1537,    0.2535, 0.1000 
   8160.0, 141,     0.036, 18,    0.1532,    0.2520, 65, 0, 0, 0,    0.1530,    0.2532, 0.1000 
   8170.0, 141,     0.038, 18,    0.1609,    0.2531, 65, 0, 0, 0,    0.1550,    0.2531, 0.1000 
   8180.0, 139,     0.033, 18,    0.1534,    0.2516, 65, 0, 0, 0,    0.1560,    0.2525, 0.1000 
   8190.0, 136,     0.036, 18,    0.1527,    0.2498, 65, 0, 0, 0,    0.1542,    0.2505, 0.1000 
   8200.0, 135,     0.037, 18,    0.1514,    0.2502, 65, 0, 0, 0,    0.1534,    0.2507, 0.1000 
   8210.0, 134,     0.035, 18,    0.1515,    0.2479, 65, 0, 0, 0,    0.1524,    0.2489, 0.1000 
   8220.0, 133,     0.035, 18,    0.1511,    0.2494, 65, 0, 0, 0,    0.1515,    0.2495, 0.1000 
   8230.0, 132,     0.035, 18,    0.1524,    0.2482, 65, 0, 0, 0,    0.1550,    0.2487, 0.1000 
   8240.0, 130,     0.038, 18,    0.1536,    0.2478, 65, 0, 0, 0,    0.1548,    0.2485, 0.1000 
   8250.0, 130,     0.039, 18,    0.1560,    0.2460, 65, 0, 0, 0,    0.1536,    0.2468, 0.1000 
   8260.0, 129,     0.037, 18,    0.1545,    0.2470, 65, 0, 0, 0,    0.1543,    0.2465, 0.1000 
   8270.0, 128,     0.035, 18,    0.1504,    0.2470, 65, 0, 0, 0,    0.1523,    0.2473, 0.1000 
   8280.0, 126,     0.033, 18,    0.1479,    0.2467, 65, 0, 0, 0,    0.1499,    0.2473, 0.1000 
   8290.0, 125,     0.032, 18,    0.1295,    0.2461, 65, 0, 0, 0,    0.1365,    0.2464, 0.1000 
   8300.0, 125,     0.032, 18,    0.1269,    0.2464, 65, 0, 0, 0,    0.1307,    0.2463, 0.1000 
   8310.0, 122,     0.034, 18,    0.1299,    0.2459, 65, 0, 0, 0,    0.1304,    0.2456, 0.1000 
   8320.0, 121,     0.036, 18,    0.1320,    0.2429, 65, 0, 0, 0,    0.1309,    0.2442, 0.1000 
   8330.0, 118,     0.033, 18,    0.1318,    0.2450, 65, 0, 0, 0,    0.1311,    0.2450, 0.1000 
   8340.0, 116,     0.032, 18,    0.1301,    0.2419, 65, 0, 0, 0,    0.1307,    0.2432, 0.1000 
   8350.0, 115,     0.033, 18,    0.1348,    0.2415, 65, 0, 0, 0,    0.1364,    0.2421, 0.1000 
   8360.0, 114,     0.034, 18,    0.1331,    0.2413, 65, 0, 0, 0,    0.1348,    0.2415, 0.1000 
   8370.0, 113,     0.034, 17,    0.1350,    0.2433, 65, 0, 0, 0,    0.1360,    0.2440, 0.1000 
   8380.0, 110,     0.034, 16,    0.1372,    0.2460, 65, 0, 0, 0,    0.1383,    0.2465, 0.1000 
   8390.0, 110,     0.034, 16,    0.1360,    0.2482, 65, 0, 0, 0,    0.1375,    0.2477, 0.1000 
   8400.0, 109,     0.033, 14,    0.1408,    0.2555, 64, 0, 0, 0,    0.1415,    0.2562, 0.1000 
   8410.0, 109,     0.031, 14,    0.1336,    0.2543, 64, 0, 0, 0,    0.1396,    0.2549, 0.1000 
   8420.0, 109,     0.032, 14,    0.1293,    0.2545, 64, 0, 0, 0,    0.1333,    0.2530, 0.1000 
   8430.0, 107,     0.030, 13,    0.1279,    0.2596, 64, 0, 0, 0,    0.1312,    0.2589, 0.1000 
   8440.0, 107,     0.032, 13,    0.1315,    0.2597, 64, 0, 0, 0,    0.1307,    0.2592, 0.1000 
   8450.0, 107,     0.033, 13,    0.1352,    0.2614, 64, 0, 0, 0,    0.1332,    0.2607, 0.1000 
   8460.0, 105,     0.033, 12,    0.1375,    0.2647, 64, 0, 0, 0,    0.1368,    0.2656, 0.1000 
   8470.0, 104,     0.035, 12,    0.1484,    0.2672, 64, 0, 0, 0,    0.1506,    0.2664, 0.1000 
   8480.0, 99,     0.035, 12,    0.1428,    0.2649, 64, 0, 0, 0,    0.1473,    0.2658, 0.1000 
   8490.0, 98,     0.033, 12,    0.1357,    0.2623, 64, 0, 0, 0,    0.1410,    0.2626, 0.1000 
   8500.0, 97,     0.036, 12,    0.1392,    0.2659, 64, 0, 0, 0,    0.1395,    0.2649, 0.1000 
   8510.0, 97,     0.033, 12,    0.1384,    0.2638, 64, 0, 0, 0,    0.1388,    0.2638, 0.1000 
   8520.0, 94,     0.033, 12,    0.1378,    0.2623, 64, 0, 0, 0,    0.1384,    0.2634, 0.1000 
   8530.0, 94,     0.033, 12,    0.1387,    0.2631, 64, 0, 0, 0,    0.1444,    0.2628, 0.1000 
   8540.0, 92,     0.033, 12,    0.1381,    0.2619, 64, 0, 0, 0,    0.1406,    0.2628, 0.1000 
   8550.0, 91,     0.033, 12,    0.1370,    0.2584, 64, 0, 0, 0,    0.1385,    0.2603, 0.1000 
   8560.0, 91,     0.032, 12,    0.1329,    0.2609, 64, 0, 0, 0,    0.1358,    0.2614, 0.1000 
   8570.0, 89,     0.032, 12,    0.1314,    0.2585, 64, 0, 0, 0,    0.1334,    0.2590, 0.1000 
   8580.0, 88,     0.035, 12,    0.1304,    0.2603, 64, 0, 0, 0,    0.1318,    0.2597, 0.1000 
   8590.0, 87,     0.032, 12,    0.1241,    0.2595, 64, 0, 0, 0,    0.1341,    0.2595, 0.1000 
   8600.0, 86,     0.038, 12,    0.1334,    0.2590, 64, 0, 0, 0,    0.1312,    0.2595, 0.1000 
   8610.0, 84,     0.033, 12,    0.1309,    0.2579, 64, 0, 0, 0,    0.1307,    0.2579, 0.1000 
   8620.0, 83,     0.036, 12,    0.1317,    0.2595, 64, 0, 0, 0,    0.1309,    0.2582, 0.1000 
   8630.0, 82,     0.034, 12,    0.1306,    0.2575, 64, 0, 0, 0,    0.1311,    0.2569, 0.1000 
   8640.0, 82,     0.035, 12,    0.1303,    0.2571, 64, 0, 0, 0,    0.1308,    0.2573, 0.1000 
   8650.0, 82,     0.035, 12,    0.1244,    0.2591, 64, 0, 0, 0,    0.1295,    0.2584, 0.1000 
   8660.0, 82,     0.036, 12,    0.1271,    0.2556, 64, 0, 0, 0,    0.1275,    0.2566, 0.1000 
   8670.0, 82,     0.037, 12,    0.1283,    0.2581, 64, 0, 0, 0,    0.1274,    0.2577, 0.1000 
   8680.0, 80,     0.034, 12,    0.1306,    0.2586, 64, 0, 0, 0,    0.1289,    0.2591, 0.1000 
   8690.0, 80,     0.034, 12,    0.1320,    0.2570, 64, 0, 0, 0,    0.1302,    0.2573, 0.1000 
   8700.0, 79,     0.031, 12,    0.1305,    0.2553, 64, 0, 0, 0,    0.1307,    0.2565, 0.1000 
   8710.0, 77,     0.032, 12,    0.1255,    0.2569, 64, 0, 0, 0,    0.1304,    0.2565, 0.1000 
   8720.0, 76,     0.035, 12,    0.1285,    0.2569, 64, 0, 0, 0,    0.1298,    0.2570, 0.1000 
   8730.0, 76,     0.034, 12,    0.1246,    0.2563, 64, 0, 0, 0,    0.1267,    0.2565, 0.1000 
   8740.0, 75,     0.033, 12,    0.1254,    0.2546, 64, 0, 0, 0,    0.1259,    0.2554, 0.1000 
   8750.0, 75,     0.033, 12,    0.1232,    0.2551, 64, 0, 0, 0,    0.1244,    0.2548, 0.1000 
   8760.0, 73,     0.033, 12,    0.1232,    0.2555, 64, 0, 0, 0,    0.1234,    0.2549, 0.1000 
   8770.0, 73,     0.032, 12,    0.1224,    0.2541, 64, 0, 0, 0,    0.1268,    0.2549, 0.1000 
   8780.0, 73,     0.036, 12,    0.1259,    0.2536, 64, 0, 0, 0,    0.1249,    0.2541, 0.1000 
   8790.0, 73,     0.034, 12,    0.1246,    0.2541, 64, 0, 0, 0,    0.1244,    0.2540, 0.1000 
   8800.0, 71,     0.031, 12,    0.1222,    0.2556, 64, 0, 0, 0,    0.1240,    0.2552, 0.1000 
   8810.0, 71,     0.032, 11,    0.1231,    0.2611, 64, 0, 0, 0,    0.1242,    0.2598, 0.1000 
   8820.0, 70,     0.036, 11,    0.1248,    0.2583, 64, 0, 0, 0,    0.1240,    0.2585, 0.1000 
   8830.0, 70,     0.031, 11,    0.1207,    0.2609, 64, 0, 0, 0,    0.1249,    0.2602, 0.1000 
   8840.0, 70,     0.032, 11,    0.1183,    0.2581, 64, 0, 0, 0,    0.1209,    0.2589, 0.1000 
   8850.0, 68,     0.034, 11,    0.1195,    0.2567, 64, 0, 0, 0,    0.1201,    0.2570, 0.1000 
   8860.0, 67,     0.032, 10,    0.1218,    0.2650, 63, 0, 0, 0,    0.1222,    0.2657, 0.1000 
   8870.0, 67,     0.035, 10,    0.1240,    0.2659, 63, 0, 0, 0,    0.1230,    0.2660, 0.1000 
   8880.0, 67,     0.034, 10,    0.1242,    0.2639, 63, 0, 0, 0,    0.1239,    0.2644, 0.1000 
